"School name","Cases among staff and students"
"Unassigned",56
"102ND ST EEC",0
"107TH ST EL",1
"109TH ST EL",0
"10TH ST EL",3
"112TH ST EEC",0
"112TH ST EL",0
"116TH ST EL",1
"118TH ST EL",0
"122ND ST EL",0
"135TH ST EL",1
"153RD ST EL",0
"156TH ST EL",0
"15TH ST EL",0
"186TH ST EL",3
"1ST ST EL",1
"20TH ST EL",0
"232ND PL EL",1
"24TH ST EEC",0
"24TH ST EL",1
"28TH ST EEC",0
"28TH ST EL",0
"2ND ST EL",1
"32ND ST USC PA MAG",0
"36TH ST EEC",0
"37TH ST EEC",1
"3RD ST EL",0
"42ND ST EL",0
"49TH ST EL",1
"4TH ST EEC",0
"4TH ST EL",2
"4TH ST PC",0
"52ND ST EL",0
"54TH ST EL",0
"59TH ST EL",0
"61ST ST EL",1
"66TH ST EEC",0
"66TH ST EL",0
"6TH AVE EL",0
"74TH ST EL",1
"75TH ST EEC",0
"75TH ST EL",0
"7TH ST EL AI MAG",0
"92ND ST EL",1
"93RD ST EL",5
"95TH ST EEC",0
"95TH ST EL",3
"96TH ST EL",0
"97TH ST EEC",0
"99TH ST EL",1
"9TH ST EL",2
"ACAD ENRICH SCI MAG",0
"ADAMS MS",0
"ADDAMS HS",0
"AGGELER HS",1
"ALBION ST EEC",0
"ALBION ST EL",0
"ALDAMA EL",0
"ALEXANDER SCS",0
"ALEXANDRIA AVE EEC",0
"ALEXANDRIA AVE EL",0
"ALLESANDRO EL",2
"ALTA CALIFORNIA EL",1
"ALTA LOMA EL",0
"AMANECER PC",0
"AMBLER AVE EL",0
"AMESTOY EL",0
"ANATOLA AVE EL",0
"ANDASOL AVE EL",0
"ANGELES MESA EL",0
"ANGELOU COMMUNITY SH",0
"ANGEL'S GATE HS",0
"ANN ST EL",0
"ANNALEE AVE EL",2
"ANNANDALE EL",0
"ANTON EEC",0
"ANTON EL",1
"APPERSON ST EL",0
"ARAGON AVE EL",0
"ARLETA SH",1
"ARLINGTON HTS EL",0
"ARMINTA ST EEC",0
"ARMINTA ST EL",0
"ARMSTRONG MS",1
"ARROYO SECO MUS/S MAG",2
"ASCOT AVE EL",0
"ATWATER AVE EL",0
"AUDUBON MS",1
"AURORA EL",0
"AVALON GARDENS EL",0
"BACA ARTS ACAD",0
"BAKEWELL PC",0
"BALA",0
"BALBOA EL G/HG/HA MAG",1
"BALDWIN HILLS EL",0
"BANCROFT MS",0
"BANDINI ST EL",1
