date,region,cases,caserate,death,deathrate,population
2020-03-19,E,0,0,0,0,0
2020-03-19,MLA,6,1.4,0,0.0,443472
2020-03-19,S,1,0.8,0,0.0,118531
2020-03-19,SB,1,0.8,0,0.0,128024
2020-03-19,SFV,6,0.8,0,0.0,710303
2020-03-19,SGV,2,1.3,0,0.0,150000
2020-03-19,W,5,2.2,0,0.0,229835
2020-03-20,E,3,0,0,0,0
2020-03-20,MLA,48,10.8,0,0.0,443472
2020-03-20,S,5,4.2,0,0.0,118531
2020-03-20,SB,9,7.0,0,0.0,128024
2020-03-20,SFV,50,7.0,0,0.0,710303
2020-03-20,SGV,4,2.7,0,0.0,150000
2020-03-20,W,40,17.4,0,0.0,229835
2020-03-21,AV,3,0,0,0,0
2020-03-21,E,9,0,0,0,0
2020-03-21,MLA,52,286.0,0,0.0,18182
2020-03-21,S,6,0,0,0,0
2020-03-21,SB,24,48.0,0,0.0,50000
2020-03-21,SFV,65,0,0,0,0
2020-03-21,SGV,18,12.0,0,0.0,150000
2020-03-21,W,62,186.0,0,0.0,33333
2020-03-22,AV,3,0,0,0,0
2020-03-22,E,9,0,0,0,0
2020-03-22,MLA,52,286.0,0,0.0,18182
2020-03-22,S,6,0,0,0,0
2020-03-22,SB,24,48.0,0,0.0,50000
2020-03-22,SFV,65,0,0,0,0
2020-03-22,SGV,18,12.0,0,0.0,150000
2020-03-22,W,62,186.0,0,0.0,33333
2020-03-24,AV,4,0,0,0,0
2020-03-24,E,15,0,0,0,0
2020-03-24,MLA,68,374.0,0,0.0,18182
2020-03-24,S,13,0,0,0,0
2020-03-24,SB,27,54.0,0,0.0,50000
2020-03-24,SFV,72,0,0,0,0
2020-03-24,SGV,23,15.3,0,0.0,150000
2020-03-24,W,77,231.0,0,0.0,33333
2020-03-25,AV,10,0,0,0,0
2020-03-25,E,24,0,0,0,0
2020-03-25,MLA,142,781.0,0,0.0,18182
2020-03-25,S,24,0,0,0,0
2020-03-25,SB,64,128.0,0,0.0,50000
2020-03-25,SFV,131,0,0,0,0
2020-03-25,SGV,38,25.3,0,0.0,150000
2020-03-25,W,135,405.0,0,0.0,33333
2020-03-26,AV,15,0,0,0,0
2020-03-26,E,39,0,0,0,0
2020-03-26,MLA,173,951.5,0,0.0,18182
2020-03-26,S,39,0,0,0,0
2020-03-26,SB,82,164.0,0,0.0,50000
2020-03-26,SFV,156,0,0,0,0
2020-03-26,SGV,45,30.0,0,0.0,150000
2020-03-26,W,153,459.0,0,0.0,33333
2020-03-27,AV,15,0,0,0,0
2020-03-27,E,49,0,0,0,0
2020-03-27,MLA,202,1111.0,0,0.0,18182
2020-03-27,S,47,0,0,0,0
2020-03-27,SB,120,240.0,0,0.0,50000
2020-03-27,SFV,172,0,0,0,0
2020-03-27,SGV,52,34.7,0,0.0,150000
2020-03-27,W,164,492.0,0,0.0,33333
2020-03-28,AV,40,10.0,0,0.0,401318
2020-03-28,E,144,11.2,0,0.0,1290250
2020-03-28,MLA,477,38.1,0,0.0,1252127
2020-03-28,S,133,13.0,0,0.0,1025664
2020-03-28,SB,279,26.7,0,0.0,1046525
2020-03-28,SFV,487,21.9,0,0.0,2220608
2020-03-28,SGV,138,7.5,0,0.0,1845632
2020-03-28,W,451,58.8,0,0.0,766510
2020-03-29,AV,22,5.5,0,0.0,401358
2020-03-29,E,87,6.7,0,0.0,1290250
2020-03-29,MLA,1073,87.0,0,0.0,1233945
2020-03-29,S,66,6.4,0,0.0,1025664
2020-03-29,SB,154,15.5,0,0.0,996525
2020-03-29,SFV,273,12.3,0,0.0,2220608
2020-03-29,SGV,77,4.5,0,0.0,1695632
2020-03-29,W,267,36.4,0,0.0,733177
2020-03-30,AV,25,6.2,0,0.0,401358
2020-03-30,E,109,8.4,0,0.0,1290250
2020-03-30,MLA,1303,105.6,0,0.0,1233945
2020-03-30,S,87,8.5,0,0.0,1025664
2020-03-30,SB,186,18.7,0,0.0,996525
2020-03-30,SFV,351,15.8,0,0.0,2220608
2020-03-30,SGV,90,5.3,0,0.0,1695632
2020-03-30,W,305,41.6,0,0.0,733177
2020-03-31,AV,30,7.5,0,0.0,401358
2020-03-31,E,132,10.2,0,0.0,1290250
2020-03-31,MLA,1355,109.8,0,0.0,1233945
2020-03-31,S,99,9.7,0,0.0,1025664
2020-03-31,SB,221,22.2,0,0.0,996525
2020-03-31,SFV,420,18.9,0,0.0,2220608
2020-03-31,SGV,107,6.3,0,0.0,1695632
2020-03-31,W,360,49.1,0,0.0,733177
2020-04-01,AV,41,10.2,0,0.0,401358
2020-04-01,E,170,13.2,0,0.0,1290250
2020-04-01,MLA,1600,129.7,0,0.0,1233945
2020-04-01,S,135,13.2,0,0.0,1025664
2020-04-01,SB,263,26.4,0,0.0,996525
2020-04-01,SFV,484,21.8,0,0.0,2220608
2020-04-01,SGV,121,6.9,0,0.0,1745672
2020-04-01,W,399,54.4,0,0.0,733177
2020-04-02,AV,45,11.2,0,0.0,401358
2020-04-02,E,211,16.4,0,0.0,1290250
2020-04-02,MLA,475,38.5,0,0.0,1233945
2020-04-02,S,174,17.0,0,0.0,1025664
2020-04-02,SB,325,32.6,0,0.0,996525
2020-04-02,SFV,582,26.2,0,0.0,2220608
2020-04-02,SGV,144,8.2,0,0.0,1745672
2020-04-02,W,441,60.1,0,0.0,733177
2020-04-03,AV,50,12.5,0,0.0,401358
2020-04-03,E,252,19.5,0,0.0,1290250
2020-04-03,MLA,561,45.5,0,0.0,1233945
2020-04-03,S,257,25.1,0,0.0,1025664
2020-04-03,SB,371,37.2,0,0.0,996525
2020-04-03,SFV,670,30.2,0,0.0,2220608
2020-04-03,SGV,192,11.0,0,0.0,1745672
2020-04-03,W,492,67.1,0,0.0,733177
2020-04-05,AV,74,18.4,0,0.0,401318
2020-04-05,E,419,32.5,0,0.0,1290250
2020-04-05,MLA,846,68.6,0,0.0,1233945
2020-04-05,S,414,40.4,0,0.0,1025664
2020-04-05,SB,558,56.0,0,0.0,996525
2020-04-05,SFV,1079,48.6,0,0.0,2220608
2020-04-05,SGV,300,17.2,0,0.0,1745672
2020-04-05,W,650,88.7,0,0.0,733177
2020-04-06,AV,88,21.9,0,0.0,401318
2020-04-06,E,506,39.2,0,0.0,1290250
2020-04-06,MLA,958,77.6,0,0.0,1233945
2020-04-06,S,500,48.7,0,0.0,1025664
2020-04-06,SB,609,61.1,0,0.0,996525
2020-04-06,SFV,1223,55.1,0,0.0,2220608
2020-04-06,SGV,365,20.9,0,0.0,1745672
2020-04-06,W,680,92.7,0,0.0,733177
2020-04-07,AV,88,21.9,0,0.0,401318
2020-04-07,E,505,39.1,0,0.0,1290250
2020-04-07,MLA,961,77.9,0,0.0,1233945
2020-04-07,S,500,48.7,0,0.0,1025664
2020-04-07,SB,611,61.3,0,0.0,996525
2020-04-07,SFV,1223,55.1,0,0.0,2220608
2020-04-07,SGV,371,21.3,0,0.0,1745672
2020-04-07,W,682,93.0,0,0.0,733177
2020-04-08,AV,107,26.7,0,0.0,401318
2020-04-08,E,548,42.5,0,0.0,1290250
2020-04-08,MLA,1025,83.1,0,0.0,1233945
2020-04-08,S,546,53.2,0,0.0,1025664
2020-04-08,SB,673,67.5,0,0.0,996525
2020-04-08,SFV,1319,59.4,0,0.0,2220608
2020-04-08,SGV,423,24.2,0,0.0,1745672
2020-04-08,W,712,97.1,0,0.0,733177
2020-04-09,AV,117,29.2,0,0.0,401318
2020-04-09,E,627,48.6,0,0.0,1290250
2020-04-09,MLA,1114,90.3,0,0.0,1233945
2020-04-09,S,611,59.6,0,0.0,1025664
2020-04-09,SB,725,72.8,0,0.0,996525
2020-04-09,SFV,1465,66.0,0,0.0,2220608
2020-04-09,SGV,462,26.5,0,0.0,1745672
2020-04-09,W,757,103.2,0,0.0,733177
2020-04-10,AV,138,34.4,0,0.0,401318
2020-04-10,E,684,53.0,0,0.0,1290250
2020-04-10,MLA,1204,97.6,0,0.0,1233945
2020-04-10,S,673,65.6,0,0.0,1025664
2020-04-10,SB,769,77.2,0,0.0,996525
2020-04-10,SFV,1575,70.9,0,0.0,2220608
2020-04-10,SGV,490,28.1,0,0.0,1745457
2020-04-10,W,794,108.3,0,0.0,733177
2020-04-11,AV,172,42.9,0,0.0,401318
2020-04-11,E,817,63.3,0,0.0,1290250
2020-04-11,MLA,1377,111.6,0,0.0,1233945
2020-04-11,S,798,77.8,0,0.0,1025664
2020-04-11,SB,858,86.1,0,0.0,996525
2020-04-11,SFV,1799,81.0,0,0.0,2220608
2020-04-11,SGV,588,33.7,0,0.0,1745457
2020-04-11,W,844,115.1,0,0.0,733177
2020-04-12,AV,182,45.4,0,0.0,401318
2020-04-12,E,889,68.9,0,0.0,1290250
2020-04-12,MLA,1446,117.2,0,0.0,1233945
2020-04-12,S,849,82.8,0,0.0,1025664
2020-04-12,SB,908,91.1,0,0.0,996525
2020-04-12,SFV,1896,85.4,0,0.0,2220608
2020-04-12,SGV,644,36.9,0,0.0,1745457
2020-04-12,W,875,119.3,0,0.0,733177
2020-04-13,AV,182,45.4,0,0.0,401318
2020-04-13,E,889,68.9,0,0.0,1290250
2020-04-13,MLA,1445,117.1,0,0.0,1233945
2020-04-13,S,849,82.8,0,0.0,1025664
2020-04-13,SB,908,91.1,0,0.0,996525
2020-04-13,SFV,1903,85.7,0,0.0,2220608
2020-04-13,SGV,644,36.9,0,0.0,1745457
2020-04-13,W,875,119.3,0,0.0,733177
2020-04-14,AV,194,48.3,0,0.0,401318
2020-04-14,E,919,71.2,0,0.0,1290250
2020-04-14,MLA,1480,119.9,0,0.0,1233945
2020-04-14,S,866,84.4,0,0.0,1025664
2020-04-14,SB,930,93.3,0,0.0,996525
2020-04-14,SFV,1975,88.9,0,0.0,2220608
2020-04-14,SGV,674,38.6,0,0.0,1745457
2020-04-14,W,882,120.3,0,0.0,733177
2020-04-15,AV,211,52.6,0,0.0,401318
2020-04-15,E,1018,78.9,0,0.0,1290250
2020-04-15,MLA,1632,132.3,0,0.0,1233945
2020-04-15,S,976,95.2,0,0.0,1025664
2020-04-15,SB,993,99.6,0,0.0,996525
2020-04-15,SFV,2164,97.5,0,0.0,2220608
2020-04-15,SGV,757,43.4,0,0.0,1745457
2020-04-15,W,913,124.5,0,0.0,733177
2020-04-16,AV,229,57.1,0,0.0,401318
2020-04-16,E,1076,83.4,0,0.0,1290250
2020-04-16,MLA,1705,138.2,0,0.0,1233945
2020-04-16,S,1028,100.2,0,0.0,1025664
2020-04-16,SB,1035,103.9,0,0.0,996525
2020-04-16,SFV,2278,102.6,0,0.0,2220608
2020-04-16,SGV,792,45.4,0,0.0,1745457
2020-04-16,W,931,127.0,0,0.0,733177
2020-04-17,AV,228,56.8,0,0.0,401318
2020-04-17,E,1076,83.4,0,0.0,1290250
2020-04-17,MLA,1705,138.2,0,0.0,1233945
2020-04-17,S,1027,100.1,0,0.0,1025664
2020-04-17,SB,1035,103.9,0,0.0,996525
2020-04-17,SFV,2285,102.9,0,0.0,2220608
2020-04-17,SGV,790,45.3,0,0.0,1745457
2020-04-17,W,931,127.0,0,0.0,733177
2020-04-18,AV,244,60.8,0,0.0,401318
2020-04-18,E,1150,89.1,0,0.0,1290250
2020-04-18,MLA,1770,143.4,0,0.0,1233945
2020-04-18,S,1074,104.7,0,0.0,1025664
2020-04-18,SB,1057,106.1,0,0.0,996525
2020-04-18,SFV,2360,106.3,0,0.0,2220608
2020-04-18,SGV,822,47.1,0,0.0,1745457
2020-04-18,W,947,129.2,0,0.0,733177
2020-04-19,AV,260,64.8,0,0.0,401318
2020-04-19,E,1222,94.7,0,0.0,1290250
2020-04-19,MLA,1849,149.8,0,0.0,1233945
2020-04-19,S,1143,111.4,0,0.0,1025664
2020-04-19,SB,1109,111.3,0,0.0,996525
2020-04-19,SFV,2496,112.4,0,0.0,2220608
2020-04-19,SGV,885,50.7,0,0.0,1745457
2020-04-19,W,968,132.0,0,0.0,733177
2020-04-20,AV,289,72.0,0,0.0,401318
2020-04-20,E,1289,99.9,0,0.0,1290250
2020-04-20,MLA,1956,158.5,0,0.0,1233945
2020-04-20,S,1225,119.4,0,0.0,1025664
2020-04-20,SB,1163,116.7,0,0.0,996525
2020-04-20,SFV,2637,118.8,0,0.0,2220608
2020-04-20,SGV,933,53.5,0,0.0,1745457
2020-04-20,W,992,135.3,0,0.0,733177
2020-04-21,AV,297,74.0,0,0.0,401318
2020-04-21,E,1325,102.7,0,0.0,1290250
2020-04-21,MLA,2031,164.6,0,0.0,1233945
2020-04-21,S,1299,126.6,0,0.0,1025664
2020-04-21,SB,1191,119.5,0,0.0,996525
2020-04-21,SFV,2734,123.1,0,0.0,2220608
2020-04-21,SGV,964,55.2,0,0.0,1745457
2020-04-21,W,1009,137.6,0,0.0,733177
2020-04-22,AV,358,89.2,0,0.0,401358
2020-04-22,E,1524,118.1,0,0.0,1290250
2020-04-22,MLA,2274,184.3,0,0.0,1233945
2020-04-22,S,1470,143.3,0,0.0,1025664
2020-04-22,SB,1283,128.7,0,0.0,996525
2020-04-22,SFV,2991,134.7,0,0.0,2220608
2020-04-22,SGV,1051,60.2,0,0.0,1745457
2020-04-22,W,1088,148.4,0,0.0,733177
2020-04-23,AV,469,116.9,0,0.0,401358
2020-04-23,E,1680,130.2,0,0.0,1290250
2020-04-23,MLA,2497,202.4,0,0.0,1233945
2020-04-23,S,1675,163.3,0,0.0,1025664
2020-04-23,SB,1442,144.7,0,0.0,996525
2020-04-23,SFV,3375,152.0,0,0.0,2220608
2020-04-23,SGV,1211,69.4,0,0.0,1745457
2020-04-23,W,1156,157.7,0,0.0,733177
2020-04-24,AV,586,146.0,0,0.0,401358
2020-04-24,E,1954,151.4,0,0.0,1290250
2020-04-24,MLA,2819,228.5,0,0.0,1233945
2020-04-24,S,1973,192.4,0,0.0,1025664
2020-04-24,SB,1579,158.5,0,0.0,996525
2020-04-24,SFV,3978,179.1,0,0.0,2220608
2020-04-24,SGV,1451,83.1,0,0.0,1745457
2020-04-24,W,1228,167.5,0,0.0,733177
2020-04-25,AV,586,146.0,0,0.0,401358
2020-04-25,E,1964,152.2,0,0.0,1290250
2020-04-25,MLA,2824,228.9,0,0.0,1233945
2020-04-25,S,1987,193.7,0,0.0,1025664
2020-04-25,SB,1579,158.5,0,0.0,996525
2020-04-25,SFV,3978,179.1,0,0.0,2220608
2020-04-25,SGV,1451,83.1,0,0.0,1745457
2020-04-25,W,1228,167.5,0,0.0,733177
2020-04-26,AV,621,154.7,0,0.0,401358
2020-04-26,E,2048,158.7,0,0.0,1290250
2020-04-26,MLA,2948,238.9,0,0.0,1233945
2020-04-26,S,2136,208.3,0,0.0,1025664
2020-04-26,SB,1625,163.1,0,0.0,996525
2020-04-26,SFV,4233,190.6,0,0.0,2220608
2020-04-26,SGV,1546,88.6,0,0.0,1745457
2020-04-26,W,1251,170.6,0,0.0,733177
2020-04-27,AV,677,168.7,0,0.0,401358
2020-04-27,E,2122,164.5,0,0.0,1290250
2020-04-27,MLA,3031,245.6,0,0.0,1233945
2020-04-27,S,2208,215.3,0,0.0,1025664
2020-04-27,SB,1689,169.5,0,0.0,996525
2020-04-27,SFV,4361,196.4,0,0.0,2220608
2020-04-27,SGV,1610,92.2,0,0.0,1745457
2020-04-27,W,1290,175.9,0,0.0,733177
2020-04-28,AV,768,191.4,0,0.0,401358
2020-04-28,E,2240,173.6,0,0.0,1290250
2020-04-28,MLA,3224,261.3,0,0.0,1233945
2020-04-28,S,2384,232.4,0,0.0,1025664
2020-04-28,SB,1788,179.4,0,0.0,996525
2020-04-28,SFV,4739,213.4,0,0.0,2220608
2020-04-28,SGV,1717,98.4,0,0.0,1745457
2020-04-28,W,1319,179.9,0,0.0,733177
2020-04-29,AV,768,191.4,0,0.0,401358
2020-04-29,E,2240,173.6,0,0.0,1290250
2020-04-29,MLA,3227,261.5,0,0.0,1233945
2020-04-29,S,2387,232.7,0,0.0,1025664
2020-04-29,SB,1788,179.4,0,0.0,996525
2020-04-29,SFV,4735,213.2,0,0.0,2220608
2020-04-29,SGV,1717,98.4,0,0.0,1745457
2020-04-29,W,1328,181.1,0,0.0,733177
2020-04-30,AV,813,202.6,0,0.0,401358
2020-04-30,E,2428,188.2,0,0.0,1290250
2020-04-30,MLA,3480,282.0,0,0.0,1233945
2020-04-30,S,2624,255.8,0,0.0,1025664
2020-04-30,SB,2011,201.8,0,0.0,996525
2020-04-30,SFV,5233,235.7,0,0.0,2220608
2020-04-30,SGV,1893,108.5,0,0.0,1745457
2020-04-30,W,1367,186.4,0,0.0,733177
2020-05-01,AV,813,202.6,0,0.0,401358
2020-05-01,E,2434,188.6,0,0.0,1290250
2020-05-01,MLA,3502,283.8,0,0.0,1233945
2020-05-01,S,2625,255.9,0,0.0,1025664
